County,5figgrid,x,y,,,6figgrid,,dum_x,dum_y,gamecov_present,gamecov_poss,gamecov_absent,Advert_presence,Advert_details,gamebird_breed,gamebird_winter,pheasant_breed,pheasant_wint,rlp_breed,rlp_wint,APHA_rel_ph&rlp,logAPHA_rel_ph&rlp,APHA_rel_present,broad_wood,conif_wood,arable,imp_grass,semnat_grass,mountain,saltwater,freshwater,coastal,built_up,habitat_div_shannon
Devon,SS32W,238,122,238,122,238122,238122,238500,122500,0,0,1,0,,5,4,2,4,3,0,0,0,0,9.5,0,29,57.75,0,0,0,0,0,3.75,1.022804596
Devon,SS32X,238,124,238,124,238124,238124,238500,124500,15,0,0,0,,8,10,5,6,3,4,0,0,0,20.75,0,27.25,6.25,0,0,0.5,0.5,12,1,1.207354554
Devon,SS32Y,238,126,238,126,238126,238126,238500,126500,0,0,1,0,,1,6,1,4,0,2,0,0,0,0.5,0,0.5,0,0,0,0,0,4.5,0,0.192532349
Devon,SX46C,240,64,240,064,240064,24064,240500,64500,0,0,1,0,,4,6,4,6,0,0,20000,4.30105171,1,24.5,1,11,37.75,0.5,0,7.5,1.25,16,1.5,1.63294402
Devon,SX47B,240,72,240,072,240072,24072,240500,72500,0,0,1,0,,4,2,4,2,0,0,0,0,0,22.75,16,2.75,53.5,0,0,0,0,0,5.25,1.218224661
Devon,SX47C,240,74,240,074,240074,24074,240500,74500,4,1,0,0,,3,2,3,2,0,0,0,0,0,8,5.75,6,77,0,0,0,0.5,0,3,0.868020421
Devon,SX47D,240,76,240,076,240076,24076,240500,76500,11,3,0,20,"Sydenham Shoot https://www.gunsonpegs.com/shoots/devon/sydenham-shoot Pheasant and Partridge, Driven, Mini-driven. 200-400 birds/day. 15 drives across 2000 acres. 4-5 drives per day",7,3,5,3,2,0,0,0,0,7.25,0.5,23.25,68.5,0,0,0,0,0,0.75,0.851786798
Devon,SX47E,240,78,240,078,240078,24078,240500,78500,1,1,0,0,,6,0,4,0,2,0,0,0,0,4,1,22.75,69,0,0,0,0,0,3.5,0.885012574
Devon,SX48A,240,80,240,080,240080,24080,240500,80500,0,0,1,0,,3,2,3,2,0,0,0,0,0,4.75,0,21,73.5,0,0,0,0,0,1,0.744816757
Devon,SX48B,240,82,240,082,240082,24082,240500,82500,5,0,0,0,,7,7,5,5,2,2,0,0,0,1.25,0,32.75,65.25,0,0,0,0,0,1.25,0.753709233
Devon,SX48C,240,84,240,084,240084,24084,240500,84500,3,1,0,0,,4,3,3,3,1,0,0,0,0,15.75,1.25,19,63.25,0,0,0,0,0,1,0.997210385
Devon,SX48D,240,86,240,086,240086,24086,240500,86500,0,0,1,0,,5,5,5,5,0,0,0,0,0,12.5,0,9.75,76.5,0,0,0,0,0,1.75,0.762625703
Devon,SX48E,240,88,240,088,240088,24088,240500,88500,0,0,1,0,,3,4,3,4,0,0,0,0,0,9,3.75,10.25,74.5,0,0,0,0,0,2.5,0.884855548
Devon,SX49A,240,90,240,090,240090,24090,240500,90500,0,2,0,0,,3,5,3,5,0,0,0,0,0,7.5,0.25,12,76.25,0,0,0,3.75,0,0.5,0.820053935
Devon,SX49B,240,92,240,092,240092,24092,240500,92500,0,1,0,0,,4,2,4,2,0,0,0,0,0,6.25,0.25,12,81.5,0,0,0,0.25,0,0,0.624397982
Devon,SX49C,240,94,240,094,240094,24094,240500,94500,0,0,1,0,,4,2,4,2,0,0,0,0,0,4.25,6.75,9.5,79,0,0,0,0,0,1,0.772071337
Devon,SX49D,240,96,240,096,240096,24096,240500,96500,0,0,1,0,,3,6,2,2,1,4,0,0,0,14.75,0,16.25,66,0,1.25,0,0,0,2,0.984835291
Devon,SX49E,240,98,240,098,240098,24098,240500,98500,0,0,1,0,,2,1,2,1,0,0,0,0,0,13.5,15.5,26.5,42,0,2,0,0,0,1,1.399875188
Devon,SS40A,240,100,240,100,240100,240100,240500,100500,0,0,1,0,,2,3,2,3,0,0,0,0,0,8.5,42.75,9.5,35.25,0,2.75,0,0,0,1.25,1.317594092
Devon,SS40B,240,102,240,102,240102,240102,240500,102500,0,0,1,0,,3,0,3,0,0,0,0,0,0,8,27.75,17.5,20.75,0,23.25,0,0,0,3,1.63351703
Devon,SS40C,240,104,240,104,240104,240104,240500,104500,1,2,0,0,,5,5,4,3,1,2,0,0,0,17.25,10,6.25,62.5,0,2.25,0,0,0,2,1.164052694
Devon,SS40D,240,106,240,106,240106,240106,240500,106500,0,0,1,0,,5,3,5,3,0,0,0,0,0,11,3,10,73.75,0,0.25,0,0.5,0,1.5,0.907282089
Devon,SS40E,240,108,240,108,240108,240108,240500,108500,0,2,0,0,,3,2,3,2,0,0,0,0,0,8.25,2,22.25,67,0,0,0,0,0,1.25,0.941548983
Devon,SS41A,240,110,240,110,240110,240110,240500,110500,0,0,1,0,,3,3,3,3,0,0,0,0,0,10.5,0,20,68.75,0,0,0,0,0,0.25,0.831116458
Devon,SS41B,240,112,240,112,240112,240112,240500,112500,2,0,0,0,,2,0,2,0,0,0,0,0,0,3.5,0,43,52,0,0,0,0.25,0,1.25,0.89003714
Devon,SS41C,240,114,240,114,240114,240114,240500,114500,0,0,1,0,,3,4,3,3,0,1,0,0,0,2.75,0,51,30,0,16,0,0,0,0.75,1.133330145
Devon,SS41D,240,116,240,116,240116,240116,240500,116500,0,0,1,0,,4,3,3,3,1,0,0,0,0,6.5,0.25,21.25,69.75,0,1.75,0,0,0,0.75,0.880540304
Devon,SS41E,240,118,240,118,240118,240118,240500,118500,1,0,0,0,,4,5,4,5,0,0,0,0,0,11.75,0,7.5,80,0,0,0,0,0,0.5,0.650881206
Devon,SS42A,240,120,240,120,240120,240120,240500,120500,0,1,0,0,,5,4,4,3,1,1,0,0,0,3,0.5,44,49,0,0.25,0,0,0,3.25,0.968801617
Devon,SS42B,240,122,240,122,240122,240122,240500,122500,0,0,1,0,,4,4,4,4,0,0,0,0,0,11.25,0,33,54,0,0,0,0,0,2.5,1.036611399
Devon,SS42C,240,124,240,124,240124,240124,240500,124500,1,0,0,0,,7,7,4,5,3,2,0,0,0,11.75,0.5,36.25,47.5,0,0,0,0,0,4,1.128300503
Devon,SS42D,240,126,240,126,240126,240126,240500,126500,5,0,0,0,,4,3,3,2,1,1,0,0,0,2.5,0,41.25,28.5,0,0,0,0,13,0.5,1.106969737
Devon,SS42E,240,128,240,128,240128,240128,240500,128500,0,0,1,0,,3,3,3,3,0,0,0,0,0,2.75,0,1.75,6,0,0.5,0,0,9.75,0.75,0.628583512
Devon,SS44A,240,140,240,140,240140,240140,240500,140500,0,#N/A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.026491587
Devon,SX45I,242,56,242,056,242056,24256,242500,56500,0,0,1,0,,2,0,2,0,0,0,0,0,0,9,0,11,12.75,0,0.25,43.25,0,11.5,12.75,1.610936394
Devon,SX45J,242,58,242,058,242058,24258,242500,58500,0,0,0,0,,0,2,0,2,0,0,0,0,0,2,0,0.75,7.25,0,0,27.5,0,9.75,53,1.223665751
Devon,SX46G,242,62,242,062,242062,24262,242500,62500,0,0,1,0,,5,6,5,6,0,0,0,0,0,4.5,0,26.25,23.75,0.5,0,13.5,0,22.75,8.75,1.678895389
Devon,SX46H,242,64,242,064,242064,24264,242500,64500,0,0,1,0,,6,6,6,5,0,1,0,0,0,8.5,0,15,37,0.25,0,12.5,0.25,22.75,3.75,1.611828381
Devon,SX46I,242,66,242,066,242066,24266,242500,66500,0,0,1,0,,4,6,4,6,0,0,0,0,0,8.5,0,23.5,54,0.25,0,4.5,0.5,7.25,1.75,1.32466311
Devon,SX46J,242,68,242,068,242068,24268,242500,68500,0,0,1,0,,2,2,2,2,0,0,0,0,0,25.75,0,6.5,47,0.75,0,2.75,0.5,5,12.5,1.453616882
Devon,SX47F,242,70,242,070,242070,24270,242500,70500,0,0,1,0,,1,2,1,2,0,0,0,0,0,20,10.25,4.5,37,1.75,0,0,0,0.25,26.25,1.499664793
Devon,SX47G,242,72,242,072,242072,24272,242500,72500,0,0,1,0,,1,2,1,2,0,0,0,0,0,31.5,31.75,1.25,30.25,0.5,2.75,0,0.25,0,2,1.363143707
Devon,SX47H,242,74,242,074,242074,24274,242500,74500,0,0,1,0,,6,5,5,4,1,1,0,0,0,4.75,3.75,14,76.5,0,0,0,0,0,1.25,0.802820661
Devon,SX47I,242,76,242,076,242076,24276,242500,76500,4,0,0,0,,5,4,5,4,0,0,0,0,0,7,0,25.75,65.75,0,0,0,0,0,1.5,0.874199849
Devon,SX47J,242,78,242,078,242078,24278,242500,78500,0,0,1,0,,3,4,3,2,0,2,0,0,0,1.75,0,7.75,89.5,0,0,0,0,0,0.75,0.404981835
Devon,SX48F,242,80,242,080,242080,24280,242500,80500,0,0,1,0,,4,2,3,2,1,0,0,0,0,11.25,0.25,9.25,75.75,2,0,0,0,0,1.5,0.832587287
Devon,SX48G,242,82,242,082,242082,24282,242500,82500,2,0,0,0,,4,2,4,2,0,0,31525,4.498668871,1,10.5,4.25,8.75,74.75,0,0,0,0,0,2.25,0.886942913
Devon,SX48H,242,84,242,084,242084,24284,242500,84500,3,0,0,0,,4,4,4,4,0,0,0,0,0,11.5,0.25,24.5,62.75,0,0,0,0,0,1.5,0.963712966
Devon,SX48I,242,86,242,086,242086,24286,242500,86500,11,1,0,0,,10,11,6,6,4,5,0,0,0,7.5,0,10.75,79,0,0,0,0,0,2.5,0.712466094
Devon,SX48J,242,88,242,088,242088,24288,242500,88500,1,0,0,0,,3,2,3,2,0,0,0,0,0,9.75,1,16.25,71.25,0,0,0,0.5,0,2,0.914549288
Devon,SX49F,242,90,242,090,242090,24290,242500,90500,0,0,1,0,,2,2,2,2,0,0,0,0,0,14.75,14,4,20.25,0,0,0,46.75,0,0,1.365177095
Devon,SX49G,242,92,242,092,242092,24292,242500,92500,0,0,1,0,,2,1,2,1,0,0,0,0,0,14.25,0.5,1.75,57.25,0,0,0,26.25,0,0.25,1.0603188
Devon,SX49H,242,94,242,094,242094,24294,242500,94500,2,0,0,0,,3,3,3,3,0,0,0,0,0,11.25,27.25,3,55.75,0,1.75,0,0,0,1,1.147860886
Devon,SX49I,242,96,242,096,242096,24296,242500,96500,0,0,1,0,,3,2,3,2,0,0,0,0,0,4.75,35,7.75,51.5,0,0,0,0,0,0.75,1.088820359
Devon,SX49J,242,98,242,098,242098,24298,242500,98500,0,0,1,0,,3,2,3,2,0,0,0,0,0,11.25,1.75,17.25,66,0,1,0,0,0,3,1.045220328
Devon,SS40F,242,100,242,100,242100,242100,242500,100500,0,0,1,0,,2,0,2,0,0,0,0,0,0,8.25,49.75,10,29.25,0.5,0.75,0,0,0,1.25,1.260957738
Devon,SS40G,242,102,242,102,242102,242102,242500,102500,0,0,1,0,,3,2,3,2,0,0,0,0,0,17,49,9.25,17.25,0,7.25,0,0.25,0,0.25,1.394328489
Devon,SS40H,242,104,242,104,242104,242104,242500,104500,8,4,0,20,"Bovacott Park https://www.gunsonpegs.com/shoots/devon/bovacott-park Pheasant, Driven, 120 birds/day near Holsworthy/Great Torrington",4,8,4,4,0,4,0,0,0,18.75,5,10.5,62.75,0,0.75,0,0,0,1.75,1.10022154
Devon,SS40I,242,106,242,106,242106,242106,242500,106500,0,0,1,0,,3,3,3,3,0,0,0,0,0,13,0,15.5,70,0,0,0,0,0,2,0.882112804
Devon,SS40J,242,108,242,108,242108,242108,242500,108500,0,2,0,0,,2,2,2,2,0,0,0,0,0,7.5,0,12,78.5,0,0,0,0.25,0,2.25,0.739076898
Devon,SS41F,242,110,242,110,242110,242110,242500,110500,0,0,1,0,,2,0,2,0,0,0,0,0,0,6,0,12.75,80.25,0,0,0,0,0,1.5,0.670972979
Devon,SS41G,242,112,242,112,242112,242112,242500,112500,0,0,1,0,,0,2,0,2,0,0,0,0,0,11,0,28,60.75,0,0,0,0.25,0,0.5,0.943480763
Devon,SS41H,242,114,242,114,242114,242114,242500,114500,0,0,1,0,,0,1,0,0,0,1,0,0,0,4.5,0,11,81.75,0,0,0,0.25,0,3,0.667254642
Devon,SS41I,242,116,242,116,242116,242116,242500,116500,1,0,0,20,"Hembury Castle (near Torrington) Pheasant https://www.shootinguk.co.uk/shooting/shoot-reports/game-shooting-at-hembury-castle-devon-11611 Google Earth – 242, 116 https://www.gunsonpegs.com/shoots/devon/hembury-castle-estate-shoot pheasant, driven. Bag = 150-200 birds. Approx 6 drives per day",5,4,4,4,1,0,0,0,0,12.25,0,15,71.75,0,0,0,0,0,1,0.826023443
Devon,SS41J,242,118,242,118,242118,242118,242500,118500,8,0,0,0,,8,7,5,5,3,2,1000,3.000434077,1,19,0.5,11.5,69.25,0,0,0,0,0,0.5,0.871703841
Devon,SS42F,242,120,242,120,242120,242120,242500,120500,8,0,0,20,"Duntz valley (could be Duntz hill or Duntz river (242, 120) pheasant, between 150/250 birds/day, covers 1000 acres  https://www.gunsonpegs.com/shoots/devon/duntz-valley-shoot",6,7,5,5,1,2,0,0,0,18,0.25,50.75,29.25,0,0,0,0,0,2,1.105666566
Devon,SS42G,242,122,242,122,242122,242122,242500,122500,0,0,1,0,,6,5,4,4,2,1,0,0,0,9,0,40.25,46.75,0,0,0,0,0,4.5,1.078029901
Devon,SS42H,242,124,242,124,242124,242124,242500,124500,0,0,1,0,,4,6,3,5,1,1,0,0,0,9.75,0.75,39.5,38.5,0,0,0,0,0,11.5,1.246782144
Devon,SS42I,242,126,242,126,242126,242126,242500,126500,0,0,1,0,,3,3,2,2,1,1,0,0,0,9,0,33.5,39.75,0,0,0,0.25,0,17.25,1.267920056
Devon,SS42J,242,128,242,128,242128,242128,242500,128500,0,0,1,0,,3,3,2,3,1,0,0,0,0,5,0,9.25,21.25,0,0,0,0,17,29,1.359326228
Devon,SS43F,242,130,242,130,242130,242130,242500,130500,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0,31.25,0,0.474846372
Devon,SS43G,242,132,242,132,242132,242132,242500,132500,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,19.5,0,0.561577606
Devon,SS43H,242,134,242,134,242134,242134,242500,134500,0,#N/A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,12.75,0,0.299300354
Devon,SS43I,242,136,242,136,242136,242136,242500,136500,0,#N/A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,2.25,0,0.111861986
Devon,SS43J,242,138,242,138,242138,242138,242500,138500,0,0,1,0,,0,0,0,0,0,0,0,0,0,2.5,0,8.5,4,0,2.75,0,0,19.25,13,1.111737106
Devon,SS44F,242,140,242,140,242140,242140,242500,140500,0,0,1,0,,4,2,4,2,0,0,0,0,0,0,0,24,6,0,0,0,0,11.75,0.5,0.789408896
Devon,SX45L,244,52,244,052,244052,24452,244500,52500,0,#N/A,1,0,,3,0,3,0,0,0,0,0,0,16.25,0,6.5,22,0.25,0,32.75,0.25,12.25,5,1.608579952
Devon,SX45M,244,54,244,054,244054,24454,244500,54500,0,0,1,0,,1,0,1,0,0,0,0,0,0,0.25,0,0.75,2,0,0,34.5,0,4.75,57.75,0.958876523
Devon,SX45N,244,56,244,056,244056,24456,244500,56500,0,0,1,0,,0,1,0,1,0,0,0,0,0,1.5,0,0,5.25,0,0,12.75,3,2.75,74.5,0.903640331
Devon,SX45P,244,58,244,058,244058,24458,244500,58500,0,0,1,0,,3,1,3,1,0,0,0,0,0,6.75,0,2.5,15.75,0.25,0,1.5,0,9.25,63.5,1.151836331
Devon,SX46K,244,60,244,060,244060,24460,244500,60500,5,1,0,20,"Warleigh Barton Shoot https://www.gunsonpegs.com/shoots/devon/warleigh-barton-shoot Driven. Spanning 480 acres. 5 drives/day. Near Plymouth, borders Dartmoor. Pheasant and Partridge ",6,6,5,6,1,0,0,0,0,12.25,0.25,12,9.25,0,0,29.25,0.25,22,14.75,1.736775784
Devon,SX46L,244,62,244,062,244062,24462,244500,62500,0,0,1,0,,2,3,2,3,0,0,0,0,0,2.25,0,4.25,59.5,0,0,4.75,0,24.25,5.5,1.1763361
Devon,SX46M,244,64,244,064,244064,24464,244500,64500,0,0,1,0,,4,6,4,6,0,0,0,0,0,12.25,0,21.75,65.25,0,0,0,0,0,0.75,0.904292387
Devon,SX46N,244,66,244,066,244066,24466,244500,66500,0,0,1,0,,3,3,3,3,0,0,0,0,0,7.5,0,22,55.75,0,0,0,0,0,14,1.128377161
Devon,SX46P,244,68,244,068,244068,24468,244500,68500,0,0,1,0,,6,2,4,2,2,0,0,0,0,22,9,12.5,37.75,0.75,0,0,0,12.5,5.5,1.633657927
Devon,SX47K,244,70,244,070,244070,24470,244500,70500,2,0,0,0,,5,6,5,6,0,0,0,0,0,8.75,16.75,37.75,36,0,0,0,0,0,0.75,1.28469006
Devon,SX47L,244,72,244,072,244072,24472,244500,72500,4,0,0,20,"Gulworthy Shoot https://www.gunsonpegs.com/shoots/devon/gulworthy-shoot pheasant and partridge, Driven. 100-250 bird days. Situated on devon/cornwall border. 5 drives per day",4,4,4,4,0,0,0,0,0,2.75,0.5,6.75,86.75,0,0,0,0,0,3.25,0.541937602
Devon,SX47M,244,74,244,074,244074,24474,244500,74500,0,0,1,0,,3,2,3,2,0,0,0,0,0,6.75,0,12.75,75.5,0,2.75,0,0.75,0,1.5,0.855257288
Devon,SX47N,244,76,244,076,244076,24476,244500,76500,0,0,1,0,,3,2,3,2,0,0,0,0,0,1,0,10.5,84,0,0,0,0,0,4.5,0.56870619
Devon,SX47P,244,78,244,078,244078,24478,244500,78500,0,0,1,0,,3,2,3,2,0,0,0,0,0,5,0,7,80.5,5.5,0.25,0,0,0,2,0.763292119
Devon,SX48K,244,80,244,080,244080,24480,244500,80500,0,0,1,0,,3,2,3,2,0,0,0,0,0,9.5,1,1.75,84.5,2.75,0,0,0,0,0.75,0.618300658
Devon,SX48L,244,82,244,082,244082,24482,244500,82500,0,0,1,0,,3,3,3,3,0,0,0,0,0,5.25,3.5,4.25,85.75,0,0.5,0,0.25,0,0.5,0.606063215
Devon,SX48M,244,84,244,084,244084,24484,244500,84500,2,0,0,0,,6,5,6,5,0,0,0,0,0,11.25,15.25,5.5,68,0,0,0,0,0,0.25,0.969332674
Devon,SX48N,244,86,244,086,244086,24486,244500,86500,2,0,0,0,,3,2,3,2,0,0,0,0,0,4,0,0,93,0,0,0,0,0,3,0.301442514
Devon,SX48P,244,88,244,088,244088,24488,244500,88500,0,0,1,0,,5,4,5,4,0,0,0,0,0,12.5,0.5,5.25,81,0,0,0,0,0,1.5,0.674815852
Devon,SX49K,244,90,244,090,244090,24490,244500,90500,0,0,1,0,,5,3,5,3,0,0,0,0,0,11,0.25,13.5,74,0,0.25,0,0,0,0.75,0.802606591
Devon,SX49L,244,92,244,092,244092,24492,244500,92500,0,0,1,0,,4,3,4,3,0,0,0,0,0,14.25,3,19.5,61.75,0,1,0,0,0,0.75,1.082053148
Devon,SX49M,244,94,244,094,244094,24494,244500,94500,0,0,1,0,,5,4,5,4,0,0,0,0,0,20.5,5.25,0.5,69.25,3.25,0,0,0,0,1.25,0.926672986
Devon,SX49N,244,96,244,096,244096,24496,244500,96500,0,0,1,0,,2,0,2,0,0,0,0,0,0,13.25,12.25,13.25,59.25,2.5,0,0,0,0,0.25,1.210134927
Devon,SX49P,244,98,244,098,244098,24498,244500,98500,0,0,1,0,,2,0,2,0,0,0,450,2.654176542,1,7.25,1.25,10.5,76.25,0,1.25,0,0,0,3.5,0.860539606
Devon,SS40K,244,100,244,100,244100,244100,244500,100500,0,1,0,0,,3,1,3,1,0,0,0,0,0,19,8.75,6.25,53,0.25,1.75,0,6,0,4.25,1.427277584
Devon,SS40L,244,102,244,102,244102,244102,244500,102500,0,0,1,0,,3,5,3,5,0,0,0,0,0,27.25,5.75,7.75,54,0,2,0,0.75,0,2.5,1.256603933
Devon,SS40M,244,104,244,104,244104,244104,244500,104500,0,0,1,0,,5,4,2,2,3,2,0,0,0,15.5,4,26.5,53.25,0,0,0,0,0,0.5,1.131711333
Devon,SS40N,244,106,244,106,244106,244106,244500,106500,3,0,0,0,,5,4,5,3,0,1,0,0,0,21.5,2.5,36,38.25,0,1.25,0,0,0,0.75,1.249561054
Devon,SS40P,244,108,244,108,244108,244108,244500,108500,1,0,0,0,,3,6,3,6,0,0,0,0,0,10.5,2,9.25,73,0,0,0,0,0,5,0.914614949
Devon,SS41K,244,110,244,110,244110,244110,244500,110500,0,0,1,0,,2,0,2,0,0,0,0,0,0,5.25,0.5,21,72.25,0,0,0,0,0,1.75,0.81457913
Devon,SS41L,244,112,244,112,244112,244112,244500,112500,0,0,1,0,,3,0,3,0,0,0,0,0,0,6.25,1.5,19.5,68,0,4.5,0,0,0,0.5,0.983350986
Devon,SS41M,244,114,244,114,244114,244114,244500,114500,0,0,1,20,"Langtree Lake Shoot https://www.gunsonpegs.com/shoots/devon/langtree-lake-shoot Pheasant, Driven. valley following the Langtree Lake for 2.5km. 1000 acres in size. Bags between 80 and 150 birds",3,4,3,4,0,0,0,0,0,5,0.5,24.5,66.5,0,0,0,0,0,3.75,0.915296899
Devon,SS41N,244,116,244,116,244116,244116,244500,116500,0,0,1,0,,5,2,3,2,2,0,0,0,0,5.25,3.25,12.25,79,0,0,0,0,0,0.25,0.72448193
Devon,SS41P,244,118,244,118,244118,244118,244500,118500,0,0,1,0,,5,5,4,5,1,0,0,0,0,1,0.25,22,74.5,0,0,0,0,0,2.25,0.698815304
Devon,SS42K,244,120,244,120,244120,244120,244500,120500,0,2,0,0,,4,4,3,3,1,1,1700,3.230704314,1,5.5,0,47.75,44,0,0,0,0,0,3,0.978915154
Devon,SS42L,244,122,244,122,244122,244122,244500,122500,0,0,1,0,,6,7,4,7,2,0,0,0,0,18.25,0,29,45.75,1.75,0,0,0,2,2.75,1.275032928
Devon,SS42M,244,124,244,124,244124,244124,244500,124500,0,0,1,0,,6,0,4,0,2,0,0,0,0,14.25,0,27.5,36.25,0,0,3.5,1.25,7,10,1.589025756
Devon,SS42N,244,126,244,126,244126,244126,244500,126500,0,0,1,0,,2,2,2,1,0,1,0,0,0,4.25,0,2,10.25,1.25,0,6,0.25,11.75,64,1.22173724
Devon,SS42P,244,128,244,128,244128,244128,244500,128500,0,0,1,0,,2,3,2,3,0,0,0,0,0,2.5,0,5.25,31.75,0,0,3.75,0.75,3.75,52.25,1.233320088
Devon,SS43K,244,130,244,130,244130,244130,244500,130500,0,0,1,0,,3,1,2,1,1,0,0,0,0,0,0,1.75,22.25,0,0,12.25,0,59.75,4,1.09885102
Devon,SS43L,244,132,244,132,244132,244132,244500,132500,0,0,1,0,,2,0,2,0,0,0,0,0,0,0.25,0,0,0,0,0,18.25,0,81,0,0.496096129
Devon,SS43M,244,134,244,134,244134,244134,244500,134500,0,0,1,0,,2,0,2,0,0,0,0,0,0,7,0,2.75,0,0,0,0,0,90.25,0,0.377555754
Devon,SS43N,244,136,244,136,244136,244136,244500,136500,0,0,1,0,,2,0,2,0,0,0,0,0,0,0.75,0,1.75,11,0,0.25,0,0,81,4.5,0.675505707
Devon,SS43P,244,138,244,138,244138,244138,244500,138500,0,0,1,0,,2,1,2,1,0,0,0,0,0,4.5,0,28.25,52.5,0,0.75,0,0,0,13.75,1.144452739
Devon,SS44K,244,140,244,140,244140,244140,244500,140500,0,0,1,0,,2,0,2,0,0,0,0,0,0,7.75,0,33,17.5,0,0.25,0,0,17.25,5.25,1.341920173
Devon,SS44L,244,142,244,142,244142,244142,244500,142500,0,0,1,0,,2,0,2,0,0,0,0,0,0,1.5,0,3.25,4.5,0,4.75,0,0,25.75,5.25,0.962714077
Devon,SS44M,244,144,244,144,244144,244144,244500,144500,0,0,1,0,,3,2,3,2,0,0,0,0,0,8.75,0,3.25,12,0,2.25,0,0,17.75,7.5,1.165453276
Devon,SS44N,244,146,244,146,244146,244146,244500,146500,0,#N/A,1,0,,2,0,2,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,3,0,0.13515406
Devon,SX45Q,246,50,246,050,246050,24650,246500,50500,0,#N/A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.75,0,0.116848904
Devon,SX45R,246,52,246,052,246052,24652,246500,52500,0,0,1,0,,1,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0,1.75,0,3.75,16,0.502116936
Devon,SX45S,246,54,246,054,246054,24654,246500,54500,0,0,1,0,,0,0,0,0,0,0,0,0,0,0.5,0,1.5,8.25,0,0,0,0,1.75,88,0.478611683
Devon,SX45T,246,56,246,056,246056,24656,246500,56500,0,0,1,0,,2,0,1,0,1,0,0,0,0,5.75,0,0.5,13,0,0,0,0,0,80.75,0.628591959
Devon,SX45U,246,58,246,058,246058,24658,246500,58500,0,0,1,0,,2,1,2,1,0,0,0,0,0,16.5,0,0,6.5,0,0,0,0,0,77.25,0.674367765
Devon,SX46Q,246,60,246,060,246060,24660,246500,60500,10,0,0,0,,6,7,5,6,1,1,0,0,0,16.25,0,22,23.25,0.5,0,0,0,2.5,36.25,1.454122774
Devon,SX46R,246,62,246,062,246062,24662,246500,62500,3,0,0,0,,7,8,5,7,2,1,0,0,0,11,0.5,18.25,38.25,0,0,1,0,29.75,1,1.400092811
Devon,SX46S,246,64,246,064,246064,24664,246500,64500,12,0,0,20,"Maristow, River Tamar (Pheasants) https://www.thefield.co.uk/shooting/the-20-best-pheasant-shoots-in-britain-30528 Google Earth",6,7,4,6,2,1,0,0,0,26.5,11.5,13.5,38.5,0.5,0,0,0.25,7,2,1.544332285
Devon,SX46T,246,66,246,066,246066,24666,246500,66500,1,0,0,0,,3,3,3,3,0,0,0,0,0,21.5,28.75,2,47.25,0,0,0,0,0,0,1.121340273
Devon,SX46U,246,68,246,068,246068,24668,246500,68500,0,0,1,0,,4,3,4,3,0,0,0,0,0,33,9.5,16.25,36.75,4.75,0,0,0,0,0.25,1.412343792
Devon,SX47Q,246,70,246,070,246070,24670,246500,70500,0,0,1,0,,2,2,2,2,0,0,0,0,0,41.5,15.25,1.25,36.25,5.25,0,0,0,0,1.25,1.283877977
Devon,SX47R,246,72,246,072,246072,24672,246500,72500,0,0,1,0,,4,2,4,2,0,0,0,0,0,10.25,0.5,1.5,66,0,0,0,0,0,21.75,0.929019858
Devon,SX47S,246,74,246,074,246074,24674,246500,74500,0,0,1,0,,2,0,2,0,0,0,0,0,0,1,0,2.25,77.25,0,0,0,0,0,19.75,0.651170625
Devon,SX47T,246,76,246,076,246076,24676,246500,76500,0,0,1,0,,4,2,2,2,2,0,0,0,0,1,0,6.25,92.5,0,0,0,0,0,0.5,0.31794451
Devon,SX47U,246,78,246,078,246078,24678,246500,78500,0,0,1,0,,3,1,3,1,0,0,0,0,0,4.25,1.25,0.25,77.75,14,1.5,0,0,0,1,0.783957445
Devon,SX48Q,246,80,246,080,246080,24680,246500,80500,0,0,1,0,,2,2,2,2,0,0,0,0,0,1.75,2,0,90.75,4.75,0,0,0,0,0.75,0.418551273
Devon,SX48R,246,82,246,082,246082,24682,246500,82500,0,0,1,0,,3,3,3,3,0,0,0,0,0,15.5,16.25,0,67.5,0.25,0.25,0,0,0,0.25,0.894485964
Devon,SX48S,246,84,246,084,246084,24684,246500,84500,0,0,1,0,,5,3,5,3,0,0,0,0,0,14.25,16.75,4.25,64.75,0.25,0,0,0,0,0.25,1.022543313
Devon,SX48T,246,86,246,086,246086,24686,246500,86500,0,0,1,0,,3,3,3,3,0,0,0,0,0,10,1.5,7.25,79.5,0.25,0,0,0.5,0,1.5,0.770355607
Devon,SX48U,246,88,246,088,246088,24688,246500,88500,6,1,0,0,,4,6,4,6,0,0,10000,4.000043427,1,17,0.5,3.75,78.5,0,0,0,0,0,0.75,0.677574855
